Posted Date,Job Title,Main Skill 1,Main Skill 2,Main Skill 3,Company,Workplace,Address,Company Type,Company Industry,Company Size,Country,Working Days,Overtime Policy
2024-10-03 20:49:55.599354,"Software Engineer (Java, English)",Java,OOP,English,FORTNA,At office,Ha Noi,IT Product,"Transportation, Logistics and Warehouse",51-150,United States,Monday - Friday,Extra salary for OT
2024-10-03 20:49:55.599354,Lead C++ Engineer,C++,Python,Java,what3words,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,United Kingdom,Monday - Friday,No OT
2024-10-03 20:49:55.599354,IT Senior Server Administration (Linux),System Admin,Linux,NULL,Dai-ichi Life Việt Nam,At office,Ho Chi Minh,Non-IT,Financial Services,1000+,Japan,Monday - Friday,Extra salary for OT
2024-10-03 20:49:55.599354,"Frontend developers: React, Vue",JavaScript,ReactJS,VueJS,HDWEBSOFT,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,151-300,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Frontend Dev (Angular + React JS/NextJS),JavaScript,ReactJS,Angular,Offspring Digital Viet Nam,At office,Ha Noi,IT Outsourcing,Software Products and Web Services,1-50,Australia,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Sr. Site Reliability Engineer (DevOps/Java/Cloud),DevOps,Cloud,Java,HCL Vietnam Company Limited,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,501-1000,India,Monday - Friday,No OT
2024-10-03 20:49:55.599354,C++ Software Engineer (Middle/Senior/Lead),C++,OOP,Linux,OPSWAT Software Vietnam,At office,Ho Chi Minh,IT Product,Cyber Security,151-300,United States,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Head of Quality Engineering,QA QC,English,Manager,NAB Innovation Centre Vietnam,Hybrid,Ho Chi Minh,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-10-03 20:49:55.599354,SiL Architect - Automotive & C/C++ (Joining Bonus),Software Architect,C++,Embedded,Bosch Global Software Technologies Company Limited,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-10-03 20:49:55.599354,"Vision Engineer (C++, C#, Python)",C++,Python,C#,Koh Young Technology Inc,At office,Ha Noi,IT Product,Software Development Outsourcing,501-1000,South Korea,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Project Leader/ Manager - thị trường Nhật,Project Manager,Agile,Java,DTS Software Vietnam,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,151-300,Japan,Monday - Friday,Extra salary for OT
2024-10-03 20:49:55.599354,"Middle/Senior Data Engineer (Azure, Databricks)",Cloud,Azure,Data Analyst,TechSoft,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,"Middle/Senior Cloud Engineer (Azure, Devops)",Cloud,AWS,Azure,TechSoft,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Chuyên viên Quản lý Quy trình và Tuân thủ CNTT,Security,System Engineer,NULL,NOVAGROUP,At office,Ho Chi Minh,IT Product,"Real Estate, Property and Construction",1000+,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,"QA/QC/Test Automation (Mid/Senior/Lead, Python)",Python,QA QC,Automation Test,Be Group,At office,Ho Chi Minh,IT Product,"Transportation, Logistics and Warehouse",301-500,Vietnam,Monday - Friday,Extra salary for OT
2024-10-03 20:49:55.599354,Middle Developer (PHP/Lumen/Laravel),PHP,MySQL,Laravel,Tadidi JSC,At office,Ho Chi Minh,IT Product,Tourism & Hospitality Services,51-150,Vietnam,Monday - Friday,
2024-10-03 20:49:55.599354,Middle/Senior Front-end (ReactJS) Developer,ReactJS,TypeScript,NULL,"Esoft Vietnam., Ltd",At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,Vietnam,Monday - Friday,
2024-10-03 20:49:55.599354,Backend Engineer (Golang),Golang,Database,Security,Trusting Social,At office,Ho Chi Minh,IT Service and IT Consulting,Financial Services,301-500,Singapore,Monday - Friday,
2024-10-03 20:49:55.599354,"[DI6] Senior Data Engineer (SQL, Python) – MSB - 1Y565",SQL,Python,Java,MSB,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,"[DI6] Solution Architect (AWS, Java) - MSB - 1Y564",Python,Business Intelligence,Solution Architect,MSB,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Hybrid - PHP Developer,PHP,ReactJS,Laravel,CÔNG TY TNHH JV-IT TECHS,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Japan,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Backend Engineer (Python),Python,English,NULL,Trusting Social,At office,Ho Chi Minh,IT Service and IT Consulting,Financial Services,301-500,Singapore,Monday - Friday,
2024-10-03 20:49:55.599354,Lead Software Engineer (ReactJS/.NET) – Sign-on Bonus,ReactJS,.NET,Cloud,Orient Software Development Corp.,Hybrid,Ha Noi - Ho Chi Minh - Da Nang,IT Outsourcing,Software Development Outsourcing,301-500,Singapore,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Java Design Lead (Architecture Design),Software Architect,Team Leader,Java,Endava Việt Nam,Hybrid,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom,Monday - Friday,No OT
2024-10-03 20:49:55.599354,Data Engineering/Ops (1 year contract),SQL,NoSQL,NULL,Ngân Hàng Á Châu | ACB,At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-10-03 20:49:55.599354,"Middle/Senior Data Analyst (Python, SQL)",Data Analyst,Python,SQL,ITviec,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-10-03 20:49:55.599354,[Remote] Mobile Game Developer (3D),Games,Unity,Cocos,Ateam Việt Nam,At office,Ho Chi Minh,IT Product,Game,1000+,Japan,Monday - Friday,No OT
2024-10-03 20:49:55.599354,[Remote] Game Operation/ Operator/ Designer/ Planner,Games,Product Manager,Designer,Ateam Việt Nam,At office,Ho Chi Minh,IT Product,Game,1000+,Japan,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Unity Games Developer (Senior/Junior),Unity,Android,iOS,Saigon PN Tech,At office,Ho Chi Minh,IT Product,Game,1-50,Vietnam,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Functional Safety Engineer - ISO26262 (Joining Bonus),Manager,Project Manager,Embedded,Bosch Global Software Technologies Company Limited,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-10-02 20:49:55.599354,[Da Nang] Web Application Tester (QA QC),QA QC,English,Tester,Pasona Tech Việt Nam,At office,Da Nang,IT Outsourcing,Staffing and Recruiting,151-300,Japan,Monday - Friday,No OT
2024-10-02 20:49:55.599354,[Da Nang] Web App Developer (PHP/C#/.Net/...),PHP,.NET,C#,Pasona Tech Việt Nam,At office,Da Nang,IT Outsourcing,Staffing and Recruiting,151-300,Japan,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Data Engineer - Bonus 30,000,000 VND",Database,Python,SQL,FPT Software,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,Extra salary for OT
2024-10-02 20:49:55.599354,Junior/Middle QC,QA QC,Tester,Automation Test,Doi Xanh Media Service Trading,At office,Ho Chi Minh,IT Product,Research Services,51-150,Vietnam,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Senior Salesforce Developer,Salesforce,JavaScript,Cloud,MEGAZONE,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,South Korea,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Business Analyst/ Business Support (Korean),Business Analyst,Project Manager,System Admin,MEGAZONE,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,South Korea,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Senior Angular Developer (English),Angular,HTML5,English,Restaff – House Of Norway,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Norway,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Middle/Senior iOS Engineer (Swift),Swift,iOS,NULL,TymeX,Hybrid,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Middle/Senior Android Engineer (Kotlin),Kotlin,Android,NULL,TymeX,Hybrid,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Full Stack Developer (PHP, VueJS, ReactJS)",PHP,ReactJS,VueJS,DIGILO,Remote,Ho Chi Minh - Ha Noi,IT Outsourcing,Software Development Outsourcing,1-50,Japan,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Senior .NET Engineer - Joining Bonus Up to 55Mil,.NET,MySQL,ASP.NET,ELCA,Hybrid,Ho Chi Minh,IT Service and IT Consulting,N/A,301-500,Switzerland,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Mobile Developer (Android, iOS)",Android,iOS,Swift,HBLab,At office,Ha Noi,IT Outsourcing,N/A,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-10-02 20:49:55.599354,Junior Fullstack Engineer (Typescript / Javascript),JavaScript,English,TypeScript,SMG Swiss Marketplace Group,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Switzerland,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Data Scientist, Modeling",Python,English,Data Analyst,One Mount Group,At office,Ha Noi - Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Saturday,No OT
2024-10-02 20:49:55.599354,Lead AI Engineer,Python,C language,AWS,Minma Vietnam,At office,Ha Noi,IT Product,E-commerce,1-50,Japan,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Shopify Project Manager/Leader (PHP, NodeJS)",Project Manager,NodeJS,PHP,"CJ OLIVENETWORKS VINA CO., LTD",At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,South Korea,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Mid-Senior Java Developer,Java,ReactJS,NULL,Simpson Strong-Tie Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,501-1000,United States,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Senior Java API Engineer,Java,AWS,Spring,TymeX,Hybrid,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Business Analyst (Upto $1600, Product Company)",Business Analyst,SQL,English,Softel Solutions,At office,Ha Noi,IT Product,Telecommunication,151-300,Vietnam,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Software Engineer (C#, .Net, Angular, English)",C#,.NET,Angular,MiTek Viet Nam,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,United States,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Middle - Senior Data Engineer (Azure, Databricks)",Python,SQL,Azure,EMESOFT,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"Senior Java Developer (Spring, Oracle, English)",Java,MySQL,Spring,"CJ OLIVENETWORKS VINA CO., LTD",At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,South Korea,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Mid. Frontend Dev - HTML5/CSS3/JavaScript,JavaScript,HTML5,ReactJS,SOLIS LAB,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-10-02 20:49:55.599354,"KỸ SƯ CẦU NỐI - BrSE (Base Tech, N2/N1) upto $3500",Bridge Engineer,Japanese,Java,Nissho Electronics,At office,Ha Noi,IT Outsourcing,IT Hardware and Computing,51-150,Japan,Monday - Friday,No OT
2024-10-02 20:49:55.599354,Engineering Manager (Mobile + Angular),Kotlin,Swift,Angular,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,HO - Head of Advanced Analytics,Python,SQL,Oracle,Ngân Hàng Á Châu | ACB,At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Senior DevOps / SRE,DevOps,AWS,Cloud,NAB Innovation Centre Vietnam,Hybrid,Ho Chi Minh,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Fullstack Engineer,Python,Java,ReactJS,WorldQuant,At office,Ho Chi Minh - Ha Noi,IT Product,Financial Services,501-1000,United States,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Senior Frontend Developer,ReactJS,English,NULL,Simpson Strong-Tie Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,501-1000,United States,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Senior System Administration,System Engineer,IT Support,System Admin,Netcompany,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Denmark,Monday - Friday,
2024-10-01 20:49:55.599354,Senior Java Developer,Java,English,NULL,"TPIsoftware Co., Ltd",At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Taiwan,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Middle/Senior Java Developer,Java,MySQL,Spring,M_Service (MoMo),At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-10-01 20:49:55.599354,Software Engineer (PHP/Go/Nodejs),PHP,MySQL,NodeJS,Got It,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Senior Frontend Engineer (JavaScript/ReactJS) - WEVERSE,ReactJS,CSS,JavaScript,NAVER VIETNAM,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,South Korea,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Senior Backend Engineer (Java),Java,Database,Spring,One Mount Group,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Saturday,No OT
2024-10-01 20:49:55.599354,"Sr AI Research&Engineer(Data Analyst, Python, Database)",Data Analyst,Python,Database,Velacorp,At office,Ha Noi,IT Product,E-commerce,151-300,Vietnam,Monday - Friday,
2024-10-01 20:49:55.599354,Frontend Developer (Reactjs),ReactJS,HTML5,CSS,Fimetech,At office,Ha Noi,IT Product,N/A,1-50,Vietnam,Monday - Saturday,No OT
2024-10-01 20:49:55.599354,"Senior QA Executive (QA QC, Tester)",QA QC,Tester,Automation Test,HSC,At office,Ho Chi Minh,IT Product,Financial Services,501-1000,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Sr Backend Dev (NodeJS, JavaScript)- Open to Fullstack",TypeScript,JavaScript,NodeJS,BRICKMATE GROUP VIETNAM,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Senior Mobile Engineer (React Native),React Native,JavaScript,NULL,Qualgo Technologies,At office,Ho Chi Minh,IT Product,Cyber Security,151-300,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Senior Frontend Engineer (VueJs, ReactJs, AngularJs)",VueJS,JavaScript,ReactJS,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Mid/Senior Frontend (ReactJS, Typescript, JavaScript)",ReactJS,JavaScript,TypeScript,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-10-01 20:49:55.599354,PHP Fullstack Developer (Wordpress),Wordpress,JavaScript,PHP,Sunbytes,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Netherlands,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Jr./Middle DevOps Engineer (Linux, MongoDB, PostgreSQL)",DevOps,Python,Linux,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-10-01 20:49:55.599354,Middle/Senior Backend NodeJS Developer,NodeJS,JavaScript,TypeScript,Gleads Vietnam,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Backend Engineer (Ruby/Java, English, Mid - Senior)",Ruby,Python,Java,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Mobile Developer (Android, IOS, Flutter)",Flutter,Dart,NULL,Vietlink,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Junior QC (QA QC, Tester, Manual)",Tester,QA QC,NULL,Intratech Corp,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,1-50,South Korea,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Technical Lead (Java, English, ID Platform)",Java,Ruby on Rails,Golang,RAKSUL Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-10-01 20:49:55.599354,"Senior Backend Developer (Java, Spring, 4Y+)",Java,Spring,NoSQL,VIETCAP SECURITIES JOINT STOCK COMPANY,At office,Ho Chi Minh,Non-IT,Financial Services,301-500,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Java Developer – Up to 2000$,Java,Spring,J2EE,TPS Software,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,No OT
2024-10-01 20:49:55.599354,Technical Lead (Java),Java,DevOps,Team Leader,Viettel Software Services (A Member of Viettel Group),At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,
2024-10-01 20:49:55.599354,Business Analyst (Product),Business Analyst,Agile,UI-UX,Enlab Software,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Flutter Mobile Developer - TP. Bảo Lộc,Flutter,Swift,Kotlin,VILL VietNam,At office,Others,IT Product,Retail and Wholesale,51-150,Vietnam,Monday - Saturday,No OT
2024-09-30 20:49:55.599354,Senior Java Developer - Joining Bonus Up to 55Mil,Java,Spring,J2EE,ELCA,Hybrid,Ho Chi Minh,IT Service and IT Consulting,N/A,301-500,Switzerland,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Middle/ Senior Nodejs Back End Game (MongoDB),NodeJS,MongoDB,NULL,"NEOKO CO., LTD",At office,Ho Chi Minh,IT Product,Game,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,"Senior Expert, Software Engineer",Java,Python,Agile,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Junior/Senior Developer,Scala,Agile,NULL,FLINTERS VIETNAM,At office,Ha Noi,IT Service and IT Consulting,Software Development Outsourcing,151-300,Japan,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Senior Business Application Programmer - Python/ Odoo,Python,PostgreSql,ERP,Jeisys Medical Viet Nam,At office,Ha Noi,IT Product,Healthcare,1-50,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,"Fullstack NodeJS Developer (Nodejs, MySQL)",NodeJS,MySQL,TypeScript,Briswell Vietnam,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Japan,Monday - Friday,Extra days off for OT
2024-09-30 20:49:55.599354,Japanese IT Comtor / Associate Product Owner (APO),Japanese,Business Analyst,Product Owner,NAL Solutions,At office,Da Nang - Others,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,QA cum QA/Tester - Senior Level,QA QC,Agile,Tester,GKIM DIGITAL,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,"Software Engineer (.NET, C#, SQL, JavaScript)",.NET,SQL,C#,Nexcel Solutions,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Vietnam,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,IT Business Analyst (Global),Business Analyst,SQL,English,Wilmar CLV (Cambodia Laos Vietnam),At office,Ho Chi Minh,Non-IT,Food & Beverage,1000+,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Mid/Senior Product Owner (English required),Product Owner,Product Manager,Business Analyst,CodeLink,Hybrid,Ho Chi Minh - Ha Noi - Da Nang,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Fullstack / Backend Developer,Kotlin,OOP,Java,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,Ha Noi,IT Product,IT Hardware and Computing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,Java Software Engineer,Java,SQL,English,Compax,At office,Ha Noi,IT Product,IT Services and IT Consulting,501-1000,Austria,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Project Leader,Project Manager,Android,Cloud,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,Ha Noi,IT Product,IT Hardware and Computing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,Senior Golang Developer,Golang,Python,NULL,DEHA Việt Nam,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Frontend Developer (Flutter/ReactJS),Flutter,ReactJS,NULL,Công Ty TNHH Stack Tech,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Singapore,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Middle/ Senior FullStack Developer,ReactJS,.NET,C#,EMESOFT,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Senior Auto QA Engineer,Automation Test,Tester,NULL,Collaboration Betters The World - B.O.T,Hybrid,Ha Noi,IT Product,IT Services and IT Consulting,1000+,Belgium,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Senior Forensics Manager,English,Networking,NULL,FWD,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Hong Kong,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Information Security Manager (Threat Intelligence),Security,DevSecOps,NULL,FWD,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Hong Kong,Monday - Friday,No OT
2024-09-30 20:49:55.599354,ServiceNow Integration Manager,System Admin,AWS,Azure,FWD,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Hong Kong,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Middle Fullstack/System Developer (Java/Golang/Kotlin),Java,Kotlin,Golang,Ebisol Vietnam,Hybrid,Ho Chi Minh,IT Service and IT Consulting,Software Products and Web Services,1-50,Japan,Monday - Friday,No OT
2024-09-30 20:49:55.599354,"(Senior/Middle) Mobile App Dev (Android, iOS)",Android,iOS,React Native,M_Service (MoMo),At office,Ho Chi Minh,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-09-30 20:49:55.599354,"Fullstack Engineer (.NET,C#)",.NET,C#,NULL,SGITS,At office,Ho Chi Minh,IT Product,Software Development Outsourcing,1-50,Singapore,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Python Developer,Python,Django,Linux,"Allgrowlabo Co.,Ltd.",At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-09-30 20:49:55.599354,Motion Graphics Designer - HCM,Designer,English,NULL,TP GLOBAL MARKETING SERVICES,At office,Ho Chi Minh,IT Outsourcing,"Media, Advertising and Entertainment",1-50,United Arab Emirates,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Cloud Devops Engineer,DevOps,AWS,Azure,FWD,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Hong Kong,Monday - Friday,No OT
2024-09-30 20:49:55.599354,Project Manager,Project Manager,Manager,Java,Viettel Software Services (A Member of Viettel Group),At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,
2024-09-29 20:49:55.599354,"Senior Officer, Software Engineering (40001157)",JavaScript,UI-UX,AngularJS,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-29 20:49:55.599354,System Engineer,System Engineer,English,Cloud,SkyLab,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Singapore,Monday - Friday,No OT
2024-09-29 20:49:55.599354,Senior IT Business Analyst,Business Analyst,English,NULL,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-29 20:49:55.599354,Implementation Specialist - Enterprise Software (DAM),English,IT Support,Cloud,OL Vietnam,At office,Ho Chi Minh - Ha Noi,IT Product,"Media, Advertising and Entertainment",51-150,United States,Monday - Friday,No OT
2024-09-29 20:49:55.599354,Senior Software Engineer,Java,SQL,Spring,Global Fashion Group,Hybrid,Ho Chi Minh,IT Product,Apparel and Fashion,1000+,United Kingdom,Monday - Friday,No OT
2024-09-28 20:49:55.599354,Platform Cloud Engineer (GCP/AWS) for ANZ Bank,Cloud,AWS,GCP,HCL Vietnam Company Limited,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,501-1000,India,Monday - Friday,No OT
2024-09-28 20:49:55.599354,C/C++ Developer (Finance/Banking),C++,Oracle,Java,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,Ha Noi,IT Product,IT Services and IT Consulting,151-300,South Korea,Monday - Friday,
2024-09-28 20:49:55.599354,Kỹ sư Trực điều hành cơ sở,System Engineer,Data Analyst,NULL,EVN SPCIT,At office,Ho Chi Minh,Non-IT,Utilities,51-150,Vietnam,Monday - Friday,Extra days off for OT
2024-09-28 20:49:55.599354,"Bridge Engineer (BrSE, Japanese)",Bridge Engineer,Japanese,Java,TORA TECH,At office,Da Nang - Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-28 20:49:55.599354,Senior Adobe Commerce (Magento) Developer,Magento,English,PHP,"Niteco Vietnam Co., Ltd",At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,301-500,Sweden,Monday - Friday,
2024-09-28 20:49:55.599354,Senior IT Infrastructure Engineer,Networking,DevOps,Cloud,Công ty Chứng khoán Guotai Junan (Việt Nam),At office,Ha Noi,Non-IT,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-09-28 20:49:55.599354,"Senior IT Officer (System Admin, Networking, Security)",Networking,Security,System Admin,Công ty Chứng khoán Guotai Junan (Việt Nam),At office,Ha Noi,Non-IT,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-09-28 20:49:55.599354,"System Engineer (Linux, SQL)",System Engineer,SQL,Linux,Công ty CP Chứng khoán Thủ Đô,At office,Ha Noi,Non-IT,Banking,1-50,Vietnam,Monday - Friday,No OT
